listing_slug,listing_name,category,sort_order,kind,image_filename,recommended_alt_text,width,height
summit-lane,Summit Lane,Event Decorating,0,thumbnail,summit-lane-table-styling-01.svg,"Fictional event decorating portfolio concept for Summit Lane, showing completed table styling with neutral linens, candles and greenery.",1200,900
summit-lane,Summit Lane,Event Decorating,1,portfolio,summit-lane-balloon-backdrop-02.svg,"Fictional event decorating portfolio concept for Summit Lane, showing a tasteful balloon and fabric backdrop in warm neutral colors.",1200,900
summit-lane,Summit Lane,Event Decorating,2,portfolio,summit-lane-ceremony-decor-03.svg,"Fictional event decorating portfolio concept for Summit Lane, showing a seasonal floral ceremony arrangement with chairs and aisle.",1200,900
oakline-care,Oakline Care,Electrical,0,thumbnail,oakline-care-interior-lighting-upgrade-01.svg,"Fictional electrical portfolio concept for Oakline Care, showing a completed living-room layered lighting upgrade.",1200,900
canvas-moving-company,Canvas Moving Company,Moving Services,0,thumbnail,canvas-moving-company-local-move-support-01.svg,"Fictional moving services portfolio concept for Canvas Moving Company, showing an organized residential entry with sturdy boxes and a clear path.",1200,900
canvas-moving-company,Canvas Moving Company,Moving Services,1,portfolio,canvas-moving-company-furniture-transport-02.svg,"Fictional moving services portfolio concept for Canvas Moving Company, showing a sofa and chair carefully protected with reusable moving blankets.",1200,900
canvas-moving-company,Canvas Moving Company,Moving Services,2,portfolio,canvas-moving-company-packing-assistance-03.svg,"Fictional moving services portfolio concept for Canvas Moving Company, showing a well-stocked, text-free residential packing station.",1200,900
canvas-moving-company,Canvas Moving Company,Moving Services,3,portfolio,canvas-moving-company-protected-loading-stage-04.svg,"Fictional moving services portfolio concept for Canvas Moving Company, showing protected furniture staged safely near an open residential doorway.",1200,900
bridgewater-painting-practice,Bridgewater Painting Practice,Painting,0,thumbnail,bridgewater-painting-practice-interior-painting-01.svg,"Fictional painting portfolio concept for Bridgewater Painting Practice, showing a freshly completed olive living-room accent wall with crisp trim.",1200,900
bridgewater-painting-practice,Bridgewater Painting Practice,Painting,1,portfolio,bridgewater-painting-practice-exterior-painting-02.svg,"Fictional painting portfolio concept for Bridgewater Painting Practice, showing newly refreshed residential exterior siding and porch.",1200,900
bridgewater-painting-practice,Bridgewater Painting Practice,Painting,2,portfolio,bridgewater-painting-practice-cabinet-refinishing-03.svg,"Fictional painting portfolio concept for Bridgewater Painting Practice, showing completed warm-neutral kitchen cabinet refinishing.",1200,900
canvas-craft-co,Canvas Craft Co.,Flooring,0,thumbnail,canvas-craft-co-hardwood-installation-01.svg,"Fictional flooring portfolio concept for Canvas Craft Co., showing a completed light-oak hardwood floor with natural grain.",1200,900
canvas-craft-co,Canvas Craft Co.,Flooring,1,portfolio,canvas-craft-co-tile-layout-02.svg,"Fictional flooring portfolio concept for Canvas Craft Co., showing a large-format porcelain tile floor with clean grout lines.",1200,900
canvas-craft-co,Canvas Craft Co.,Flooring,2,portfolio,canvas-craft-co-stair-flooring-03.svg,"Fictional flooring portfolio concept for Canvas Craft Co., showing precise hardwood stair treads and nosing.",1200,900
canvas-craft-co,Canvas Craft Co.,Flooring,3,portfolio,canvas-craft-co-floor-refinishing-04.svg,"Fictional flooring portfolio concept for Canvas Craft Co., showing a finished warm-toned plank floor with a flush doorway transition.",1200,900
riverbend-craft-services,Riverbend Craft Services,Appliance Repair,0,thumbnail,riverbend-craft-services-refrigerator-diagnosis-01.svg,"Fictional appliance repair portfolio concept for Riverbend Craft Services, showing a refrigerator temperature-assessment setting in a bright kitchen.",1200,900
fairway-lane-services,Fairway Lane Services,Auto Detailing,0,thumbnail,fairway-lane-services-exterior-detailing-01.svg,"Fictional auto detailing portfolio concept for Fairway Lane Services, showing a freshly detailed charcoal crossover exterior.",1200,900
fairway-pet-collective,Fairway Pet Collective,Pet Grooming,0,thumbnail,fairway-pet-collective-bath-and-brush-01.svg,"Fictional pet grooming portfolio concept for Fairway Pet Collective, showing a calm mixed-breed dog after a professional bath and brush.",1200,900
fairway-pet-collective,Fairway Pet Collective,Pet Grooming,1,portfolio,fairway-pet-collective-full-groom-package-02.svg,"Fictional pet grooming portfolio concept for Fairway Pet Collective, showing a comfortable small dog after a full groom.",1200,900
fairway-pet-collective,Fairway Pet Collective,Pet Grooming,2,portfolio,fairway-pet-collective-nail-ear-care-03.svg,"Fictional pet grooming portfolio concept for Fairway Pet Collective, showing a tidy nail and ear care setup with unbranded grooming tools.",1200,900
fairway-pet-collective,Fairway Pet Collective,Pet Grooming,3,portfolio,fairway-pet-collective-cat-grooming-04.svg,"Fictional pet grooming portfolio concept for Fairway Pet Collective, showing a calm long-haired cat after gentle grooming.",1200,900
driftwood-studio-studio,Driftwood Studio Studio,Photography,0,thumbnail,driftwood-studio-studio-portrait-studio-01.svg,"Fictional photography portfolio concept for Driftwood Studio Studio, showing a neutral daylight portrait studio setup.",1200,900
driftwood-studio-studio,Driftwood Studio Studio,Photography,1,portfolio,driftwood-studio-studio-event-photography-02.svg,"Fictional photography portfolio concept for Driftwood Studio Studio, showing an elegant event-detail photography setting.",1200,900
driftwood-studio-studio,Driftwood Studio Studio,Photography,2,portfolio,driftwood-studio-studio-product-photography-03.svg,"Fictional photography portfolio concept for Driftwood Studio Studio, showing a refined ceramic product photography setup.",1200,900
driftwood-studio-studio,Driftwood Studio Studio,Photography,3,portfolio,driftwood-studio-studio-photography-workspace-04.svg,"Fictional photography portfolio concept for Driftwood Studio Studio, showing an organized photographer workspace with camera and contact sheets.",1200,900
driftwood-care,Driftwood Care,IT Support,0,thumbnail,driftwood-care-device-setup-support-01.svg,"Fictional it support portfolio concept for Driftwood Care, showing a tidy laptop and desktop device setup.",1200,900
driftwood-care,Driftwood Care,IT Support,1,portfolio,driftwood-care-home-network-review-02.svg,"Fictional it support portfolio concept for Driftwood Care, showing an organized router and home-network review setting.",1200,900
driftwood-care,Driftwood Care,IT Support,2,portfolio,driftwood-care-cable-management-03.svg,"Fictional it support portfolio concept for Driftwood Care, showing professional under-desk cable management with safe connections.",1200,900
driftwood-care,Driftwood Care,IT Support,3,portfolio,driftwood-care-small-business-tech-support-04.svg,"Fictional it support portfolio concept for Driftwood Care, showing a calm small-business workstation and network setup.",1200,900
driftwood-lane-collective,Driftwood Lane Collective,Event Decorating,0,thumbnail,driftwood-lane-collective-table-styling-01.svg,"Fictional event decorating portfolio concept for Driftwood Lane Collective, showing completed table styling with neutral linens, candles and greenery.",1200,900
clearview-plumbing-company,Clearview Plumbing Company,Plumbing,0,thumbnail,clearview-plumbing-company-kitchen-fixture-update-01.svg,"Fictional plumbing portfolio concept for Clearview Plumbing Company, showing a completed kitchen sink and faucet update with orderly plumbing.",1200,900
clearview-plumbing-company,Clearview Plumbing Company,Plumbing,1,portfolio,clearview-plumbing-company-bath-fixture-update-02.svg,"Fictional plumbing portfolio concept for Clearview Plumbing Company, showing a bright bathroom with updated shower and tub fixtures.",1200,900
clearview-plumbing-company,Clearview Plumbing Company,Plumbing,2,portfolio,clearview-plumbing-company-water-heater-support-03.svg,"Fictional plumbing portfolio concept for Clearview Plumbing Company, showing a neatly installed residential water heater in a clean utility room.",1200,900
bluebell-pro-company,Bluebell Pro Company,Electrical,0,thumbnail,bluebell-pro-company-interior-lighting-upgrade-01.svg,"Fictional electrical portfolio concept for Bluebell Pro Company, showing a completed living-room layered lighting upgrade.",1200,900
bluebell-pro-company,Bluebell Pro Company,Electrical,1,portfolio,bluebell-pro-company-switch-outlet-update-02.svg,"Fictional electrical portfolio concept for Bluebell Pro Company, showing modern switches and outlets in a bright home office.",1200,900
fairway-crew,Fairway Crew,Home Cleaning,0,thumbnail,fairway-crew-recurring-home-cleaning-01.svg,"Fictional home cleaning portfolio concept for Fairway Crew, showing a freshly finished living room after recurring home cleaning.",1200,900
fairway-crew,Fairway Crew,Home Cleaning,1,portfolio,fairway-crew-deep-kitchen-cleaning-02.svg,"Fictional home cleaning portfolio concept for Fairway Crew, showing a detailed bright kitchen with spotless counters and sink.",1200,900
fairway-crew,Fairway Crew,Home Cleaning,2,portfolio,fairway-crew-bathroom-cleaning-03.svg,"Fictional home cleaning portfolio concept for Fairway Crew, showing a polished bathroom vanity, mirror and shower.",1200,900
fairway-crew,Fairway Crew,Home Cleaning,3,portfolio,fairway-crew-move-out-cleaning-04.svg,"Fictional home cleaning portfolio concept for Fairway Crew, showing an empty room vacuumed and ready for turnover.",1200,900
pinecrest-moving-services,Pinecrest Moving Services,Moving Services,0,thumbnail,pinecrest-moving-services-local-move-support-01.svg,"Fictional moving services portfolio concept for Pinecrest Moving Services, showing an organized residential entry with sturdy boxes and a clear path.",1200,900
maple-home-workshop,Maple Home Workshop,Graphic Design,0,thumbnail,maple-home-workshop-brand-identity-01.svg,"Fictional graphic design portfolio concept for Maple Home Workshop, showing an abstract brand-identity moodboard with geometric marks and swatches.",1200,900
maple-home-workshop,Maple Home Workshop,Graphic Design,1,portfolio,maple-home-workshop-print-collateral-02.svg,"Fictional graphic design portfolio concept for Maple Home Workshop, showing refined blank print collateral mockups and paper stocks.",1200,900
maple-home-workshop,Maple Home Workshop,Graphic Design,2,portfolio,maple-home-workshop-social-visual-kit-03.svg,"Fictional graphic design portfolio concept for Maple Home Workshop, showing abstract social visual tiles across tablet and phone.",1200,900
fairway-home,Fairway Home,Web Design,0,thumbnail,fairway-home-responsive-marketing-site-01.svg,"Fictional web design portfolio concept for Fairway Home, showing a responsive fictional marketing site across three devices.",1200,900
lakeshore-home-collective,Lakeshore Home Collective,Home Organization,0,thumbnail,lakeshore-home-collective-closet-refresh-01.svg,"Fictional home organization portfolio concept for Lakeshore Home Collective, showing a completed walk-in closet refresh with grouped clothing and baskets.",1200,900
truenorth-home-practice-2,TrueNorth Home Practice,Handyman Services,0,thumbnail,truenorth-home-practice-2-mounting-and-installs-01.svg,"Fictional handyman services portfolio concept for TrueNorth Home Practice, showing a completed entryway with sturdy wall hooks and a level floating shelf.",1200,900
truenorth-home-practice-2,TrueNorth Home Practice,Handyman Services,1,portfolio,truenorth-home-practice-2-general-home-repair-02.svg,"Fictional handyman services portfolio concept for TrueNorth Home Practice, showing a smooth repaired and repainted interior wall.",1200,900
truenorth-home-practice-2,TrueNorth Home Practice,Handyman Services,2,portfolio,truenorth-home-practice-2-seasonal-home-prep-03.svg,"Fictional handyman services portfolio concept for TrueNorth Home Practice, showing completed window weather-sealing and trim refresh.",1200,900
truenorth-home-practice-2,TrueNorth Home Practice,Handyman Services,3,portfolio,truenorth-home-practice-2-furniture-assembly-04.svg,"Fictional handyman services portfolio concept for TrueNorth Home Practice, showing a neatly assembled console and mounted framed print.",1200,900
silverline-services-co,Silverline Services Co.,Electrical,0,thumbnail,silverline-services-co-interior-lighting-upgrade-01.svg,"Fictional electrical portfolio concept for Silverline Services Co., showing a completed living-room layered lighting upgrade.",1200,900
silverline-services-co,Silverline Services Co.,Electrical,1,portfolio,silverline-services-co-switch-outlet-update-02.svg,"Fictional electrical portfolio concept for Silverline Services Co., showing modern switches and outlets in a bright home office.",1200,900
silverline-services-co,Silverline Services Co.,Electrical,2,portfolio,silverline-services-co-panel-review-03.svg,"Fictional electrical portfolio concept for Silverline Services Co., showing a closed, intact residential electrical panel in an orderly utility area.",1200,900
keystone-home-company,Keystone Home Company,Home Cleaning,0,thumbnail,keystone-home-company-recurring-home-cleaning-01.svg,"Fictional home cleaning portfolio concept for Keystone Home Company, showing a freshly finished living room after recurring home cleaning.",1200,900
keystone-home-company,Keystone Home Company,Home Cleaning,1,portfolio,keystone-home-company-deep-kitchen-cleaning-02.svg,"Fictional home cleaning portfolio concept for Keystone Home Company, showing a detailed bright kitchen with spotless counters and sink.",1200,900
keystone-home-company,Keystone Home Company,Home Cleaning,2,portfolio,keystone-home-company-bathroom-cleaning-03.svg,"Fictional home cleaning portfolio concept for Keystone Home Company, showing a polished bathroom vanity, mirror and shower.",1200,900
lakeshore-room-workshop,Lakeshore Room Workshop,Painting,0,thumbnail,lakeshore-room-workshop-interior-painting-01.svg,"Fictional painting portfolio concept for Lakeshore Room Workshop, showing a freshly completed olive living-room accent wall with crisp trim.",1200,900
clearview-local-team,Clearview Local Team,Auto Detailing,0,thumbnail,clearview-local-team-exterior-detailing-01.svg,"Fictional auto detailing portfolio concept for Clearview Local Team, showing a freshly detailed charcoal crossover exterior.",1200,900
clearview-local-team,Clearview Local Team,Auto Detailing,1,portfolio,clearview-local-team-interior-detailing-02.svg,"Fictional auto detailing portfolio concept for Clearview Local Team, showing a spotless neutral vehicle interior.",1200,900
clearview-local-team,Clearview Local Team,Auto Detailing,2,portfolio,clearview-local-team-wheel-finish-detailing-03.svg,"Fictional auto detailing portfolio concept for Clearview Local Team, showing a clean alloy wheel, tire and lower-body finish.",1200,900
clearview-local-team,Clearview Local Team,Auto Detailing,3,portfolio,clearview-local-team-full-detail-package-04.svg,"Fictional auto detailing portfolio concept for Clearview Local Team, showing a completed full-detail family sedan with a clean interior.",1200,900
sunrise-works-practice,Sunrise Works Practice,Pet Grooming,0,thumbnail,sunrise-works-practice-bath-and-brush-01.svg,"Fictional pet grooming portfolio concept for Sunrise Works Practice, showing a calm mixed-breed dog after a professional bath and brush.",1200,900
sunrise-place-collective,Sunrise Place Collective,Photography,0,thumbnail,sunrise-place-collective-portrait-studio-01.svg,"Fictional photography portfolio concept for Sunrise Place Collective, showing a neutral daylight portrait studio setup.",1200,900
sunrise-place-collective,Sunrise Place Collective,Photography,1,portfolio,sunrise-place-collective-event-photography-02.svg,"Fictional photography portfolio concept for Sunrise Place Collective, showing an elegant event-detail photography setting.",1200,900
sunrise-place-collective,Sunrise Place Collective,Photography,2,portfolio,sunrise-place-collective-product-photography-03.svg,"Fictional photography portfolio concept for Sunrise Place Collective, showing a refined ceramic product photography setup.",1200,900
sunrise-place-collective,Sunrise Place Collective,Photography,3,portfolio,sunrise-place-collective-photography-workspace-04.svg,"Fictional photography portfolio concept for Sunrise Place Collective, showing an organized photographer workspace with camera and contact sheets.",1200,900
clearview-house,Clearview House,IT Support,0,thumbnail,clearview-house-device-setup-support-01.svg,"Fictional it support portfolio concept for Clearview House, showing a tidy laptop and desktop device setup.",1200,900
clearview-house,Clearview House,IT Support,1,portfolio,clearview-house-home-network-review-02.svg,"Fictional it support portfolio concept for Clearview House, showing an organized router and home-network review setting.",1200,900
clearview-house,Clearview House,IT Support,2,portfolio,clearview-house-cable-management-03.svg,"Fictional it support portfolio concept for Clearview House, showing professional under-desk cable management with safe connections.",1200,900
clearview-house,Clearview House,IT Support,3,portfolio,clearview-house-small-business-tech-support-04.svg,"Fictional it support portfolio concept for Clearview House, showing a calm small-business workstation and network setup.",1200,900
keystone-pro-co,Keystone Pro Co.,Event Decorating,0,thumbnail,keystone-pro-co-table-styling-01.svg,"Fictional event decorating portfolio concept for Keystone Pro Co., showing completed table styling with neutral linens, candles and greenery.",1200,900
keystone-pro-co,Keystone Pro Co.,Event Decorating,1,portfolio,keystone-pro-co-balloon-backdrop-02.svg,"Fictional event decorating portfolio concept for Keystone Pro Co., showing a tasteful balloon and fabric backdrop in warm neutral colors.",1200,900
keystone-pro-co,Keystone Pro Co.,Event Decorating,2,portfolio,keystone-pro-co-ceremony-decor-03.svg,"Fictional event decorating portfolio concept for Keystone Pro Co., showing a seasonal floral ceremony arrangement with chairs and aisle.",1200,900
bridgewater-electrical-group,Bridgewater Electrical Group,Electrical,0,thumbnail,bridgewater-electrical-group-interior-lighting-upgrade-01.svg,"Fictional electrical portfolio concept for Bridgewater Electrical Group, showing a completed living-room layered lighting upgrade.",1200,900
bridgewater-pro,Bridgewater Pro,Landscaping,0,thumbnail,bridgewater-pro-garden-bed-refresh-01.svg,"Fictional landscaping portfolio concept for Bridgewater Pro, showing a completed native garden-bed refresh with a stone path.",1200,900
bridgewater-pro,Bridgewater Pro,Landscaping,1,portfolio,bridgewater-pro-lawn-care-02.svg,"Fictional landscaping portfolio concept for Bridgewater Pro, showing a healthy lawn with crisp professional edging.",1200,900
cornerstone-studio-collective,Cornerstone Studio Collective,Painting,0,thumbnail,cornerstone-studio-collective-interior-painting-01.svg,"Fictional painting portfolio concept for Cornerstone Studio Collective, showing a freshly completed olive living-room accent wall with crisp trim.",1200,900
cornerstone-studio-collective,Cornerstone Studio Collective,Painting,1,portfolio,cornerstone-studio-collective-exterior-painting-02.svg,"Fictional painting portfolio concept for Cornerstone Studio Collective, showing newly refreshed residential exterior siding and porch.",1200,900
waypoint-room,Waypoint Room,Appliance Repair,0,thumbnail,waypoint-room-refrigerator-diagnosis-01.svg,"Fictional appliance repair portfolio concept for Waypoint Room, showing a refrigerator temperature-assessment setting in a bright kitchen.",1200,900
greenfield-photography-atelier,Greenfield Photography Atelier,Photography,0,thumbnail,greenfield-photography-atelier-portrait-studio-01.svg,"Fictional photography portfolio concept for Greenfield Photography Atelier, showing a neutral daylight portrait studio setup.",1200,900
greenfield-photography-atelier,Greenfield Photography Atelier,Photography,1,portfolio,greenfield-photography-atelier-event-photography-02.svg,"Fictional photography portfolio concept for Greenfield Photography Atelier, showing an elegant event-detail photography setting.",1200,900
truenorth-web-group,TrueNorth Web Group,Web Design,0,thumbnail,truenorth-web-group-responsive-marketing-site-01.svg,"Fictional web design portfolio concept for TrueNorth Web Group, showing a responsive fictional marketing site across three devices.",1200,900
truenorth-web-group,TrueNorth Web Group,Web Design,1,portfolio,truenorth-web-group-website-redesign-02.svg,"Fictional web design portfolio concept for TrueNorth Web Group, showing website redesign wireframes and interface cards.",1200,900
truenorth-web-group,TrueNorth Web Group,Web Design,2,portfolio,truenorth-web-group-landing-page-design-03.svg,"Fictional web design portfolio concept for TrueNorth Web Group, showing a conversion-focused landing page mockup with clean hierarchy.",1200,900
maple-partners-practice,Maple Partners Practice,Event Decorating,0,thumbnail,maple-partners-practice-table-styling-01.svg,"Fictional event decorating portfolio concept for Maple Partners Practice, showing completed table styling with neutral linens, candles and greenery.",1200,900
waypoint-room-2,Waypoint Room,Heating and Cooling,0,thumbnail,waypoint-room-2-system-installation-01.svg,"Fictional heating and cooling portfolio concept for Waypoint Room, showing a finished residential air-handler and ductwork installation.",1200,900
waypoint-room-2,Waypoint Room,Heating and Cooling,1,portfolio,waypoint-room-2-heat-pump-comfort-02.svg,"Fictional heating and cooling portfolio concept for Waypoint Room, showing a wall-mounted heat-pump comfort system in a bright living room.",1200,900
waypoint-room-2,Waypoint Room,Heating and Cooling,2,portfolio,waypoint-room-2-filter-airflow-review-03.svg,"Fictional heating and cooling portfolio concept for Waypoint Room, showing a clean filter-access and airflow-review setting.",1200,900
waypoint-room-2,Waypoint Room,Heating and Cooling,3,portfolio,waypoint-room-2-outdoor-heat-pump-04.svg,"Fictional heating and cooling portfolio concept for Waypoint Room, showing a neatly installed outdoor heat-pump condenser with safe clearances.",1200,900
northwind-electrical-services,Northwind Electrical Services,Electrical,0,thumbnail,northwind-electrical-services-interior-lighting-upgrade-01.svg,"Fictional electrical portfolio concept for Northwind Electrical Services, showing a completed living-room layered lighting upgrade.",1200,900
northwind-electrical-services,Northwind Electrical Services,Electrical,1,portfolio,northwind-electrical-services-switch-outlet-update-02.svg,"Fictional electrical portfolio concept for Northwind Electrical Services, showing modern switches and outlets in a bright home office.",1200,900
nestled-home-workshop,Nestled Home Workshop,Home Cleaning,0,thumbnail,nestled-home-workshop-recurring-home-cleaning-01.svg,"Fictional home cleaning portfolio concept for Nestled Home Workshop, showing a freshly finished living room after recurring home cleaning.",1200,900
nestled-home-workshop,Nestled Home Workshop,Home Cleaning,1,portfolio,nestled-home-workshop-deep-kitchen-cleaning-02.svg,"Fictional home cleaning portfolio concept for Nestled Home Workshop, showing a detailed bright kitchen with spotless counters and sink.",1200,900
nestled-home-workshop,Nestled Home Workshop,Home Cleaning,2,portfolio,nestled-home-workshop-bathroom-cleaning-03.svg,"Fictional home cleaning portfolio concept for Nestled Home Workshop, showing a polished bathroom vanity, mirror and shower.",1200,900
nestled-home-workshop,Nestled Home Workshop,Home Cleaning,3,portfolio,nestled-home-workshop-move-out-cleaning-04.svg,"Fictional home cleaning portfolio concept for Nestled Home Workshop, showing an empty room vacuumed and ready for turnover.",1200,900
clearview-pro-practice-2,Clearview Pro Practice,Moving Services,0,thumbnail,clearview-pro-practice-2-local-move-support-01.svg,"Fictional moving services portfolio concept for Clearview Pro Practice, showing an organized residential entry with sturdy boxes and a clear path.",1200,900
clearview-pro-practice-2,Clearview Pro Practice,Moving Services,1,portfolio,clearview-pro-practice-2-furniture-transport-02.svg,"Fictional moving services portfolio concept for Clearview Pro Practice, showing a sofa and chair carefully protected with reusable moving blankets.",1200,900
clearview-pro-practice-2,Clearview Pro Practice,Moving Services,2,portfolio,clearview-pro-practice-2-packing-assistance-03.svg,"Fictional moving services portfolio concept for Clearview Pro Practice, showing a well-stocked, text-free residential packing station.",1200,900
clearview-pro-practice-2,Clearview Pro Practice,Moving Services,3,portfolio,clearview-pro-practice-2-protected-loading-stage-04.svg,"Fictional moving services portfolio concept for Clearview Pro Practice, showing protected furniture staged safely near an open residential doorway.",1200,900
silverline-crew-services,Silverline Crew Services,Painting,0,thumbnail,silverline-crew-services-interior-painting-01.svg,"Fictional painting portfolio concept for Silverline Crew Services, showing a freshly completed olive living-room accent wall with crisp trim.",1200,900
fieldstone-crew-2,Fieldstone Crew,Flooring,0,thumbnail,fieldstone-crew-2-hardwood-installation-01.svg,"Fictional flooring portfolio concept for Fieldstone Crew, showing a completed light-oak hardwood floor with natural grain.",1200,900
fieldstone-crew-2,Fieldstone Crew,Flooring,1,portfolio,fieldstone-crew-2-tile-layout-02.svg,"Fictional flooring portfolio concept for Fieldstone Crew, showing a large-format porcelain tile floor with clean grout lines.",1200,900
fieldstone-crew-2,Fieldstone Crew,Flooring,2,portfolio,fieldstone-crew-2-stair-flooring-03.svg,"Fictional flooring portfolio concept for Fieldstone Crew, showing precise hardwood stair treads and nosing.",1200,900
fieldstone-crew-2,Fieldstone Crew,Flooring,3,portfolio,fieldstone-crew-2-floor-refinishing-04.svg,"Fictional flooring portfolio concept for Fieldstone Crew, showing a finished warm-toned plank floor with a flush doorway transition.",1200,900
harbour-services-services,Harbour Services Services,Appliance Repair,0,thumbnail,harbour-services-services-refrigerator-diagnosis-01.svg,"Fictional appliance repair portfolio concept for Harbour Services Services, showing a refrigerator temperature-assessment setting in a bright kitchen.",1200,900
harbour-services-services,Harbour Services Services,Appliance Repair,1,portfolio,harbour-services-services-laundry-appliance-support-02.svg,"Fictional appliance repair portfolio concept for Harbour Services Services, showing a washer and dryer levelling-assessment setting.",1200,900
harbour-services-services,Harbour Services Services,Appliance Repair,2,portfolio,harbour-services-services-dishwasher-diagnosis-03.svg,"Fictional appliance repair portfolio concept for Harbour Services Services, showing a careful dishwasher door and rack inspection.",1200,900
keystone-collective-collective,Keystone Collective Collective,Auto Detailing,0,thumbnail,keystone-collective-collective-exterior-detailing-01.svg,"Fictional auto detailing portfolio concept for Keystone Collective Collective, showing a freshly detailed charcoal crossover exterior.",1200,900
keystone-collective-collective,Keystone Collective Collective,Auto Detailing,1,portfolio,keystone-collective-collective-interior-detailing-02.svg,"Fictional auto detailing portfolio concept for Keystone Collective Collective, showing a spotless neutral vehicle interior.",1200,900
keystone-collective-collective,Keystone Collective Collective,Auto Detailing,2,portfolio,keystone-collective-collective-wheel-finish-detailing-03.svg,"Fictional auto detailing portfolio concept for Keystone Collective Collective, showing a clean alloy wheel, tire and lower-body finish.",1200,900
northwind-crew,Northwind Crew,IT Support,0,thumbnail,northwind-crew-device-setup-support-01.svg,"Fictional it support portfolio concept for Northwind Crew, showing a tidy laptop and desktop device setup.",1200,900
horizon-web-collective,Horizon Web Collective,Web Design,0,thumbnail,horizon-web-collective-responsive-marketing-site-01.svg,"Fictional web design portfolio concept for Horizon Web Collective, showing a responsive fictional marketing site across three devices.",1200,900
lakeshore-partners-company,Lakeshore Partners Company,Home Organization,0,thumbnail,lakeshore-partners-company-closet-refresh-01.svg,"Fictional home organization portfolio concept for Lakeshore Partners Company, showing a completed walk-in closet refresh with grouped clothing and baskets.",1200,900
lakeshore-partners-company,Lakeshore Partners Company,Home Organization,1,portfolio,lakeshore-partners-company-pantry-organization-02.svg,"Fictional home organization portfolio concept for Lakeshore Partners Company, showing an organized pantry with clear bins and woven baskets.",1200,900
lakeshore-partners-company,Lakeshore Partners Company,Home Organization,2,portfolio,lakeshore-partners-company-kitchen-drawer-organization-03.svg,"Fictional home organization portfolio concept for Lakeshore Partners Company, showing carefully divided kitchen drawers with everyday tools.",1200,900
lakeshore-partners-company,Lakeshore Partners Company,Home Organization,3,portfolio,lakeshore-partners-company-whole-home-reset-04.svg,"Fictional home organization portfolio concept for Lakeshore Partners Company, showing a calm mudroom reset with hooks, shoes and baskets.",1200,900
maple-home-company,Maple Home Company,Plumbing,0,thumbnail,maple-home-company-kitchen-fixture-update-01.svg,"Fictional plumbing portfolio concept for Maple Home Company, showing a completed kitchen sink and faucet update with orderly plumbing.",1200,900
horizon-lane,Horizon Lane,Home Cleaning,0,thumbnail,horizon-lane-recurring-home-cleaning-01.svg,"Fictional home cleaning portfolio concept for Horizon Lane, showing a freshly finished living room after recurring home cleaning.",1200,900
horizon-lane,Horizon Lane,Home Cleaning,1,portfolio,horizon-lane-deep-kitchen-cleaning-02.svg,"Fictional home cleaning portfolio concept for Horizon Lane, showing a detailed bright kitchen with spotless counters and sink.",1200,900
horizon-lane,Horizon Lane,Home Cleaning,2,portfolio,horizon-lane-bathroom-cleaning-03.svg,"Fictional home cleaning portfolio concept for Horizon Lane, showing a polished bathroom vanity, mirror and shower.",1200,900
horizon-lane,Horizon Lane,Home Cleaning,3,portfolio,horizon-lane-move-out-cleaning-04.svg,"Fictional home cleaning portfolio concept for Horizon Lane, showing an empty room vacuumed and ready for turnover.",1200,900
skyline-care-services,Skyline Care Services,Painting,0,thumbnail,skyline-care-services-interior-painting-01.svg,"Fictional painting portfolio concept for Skyline Care Services, showing a freshly completed olive living-room accent wall with crisp trim.",1200,900
skyline-care-services,Skyline Care Services,Painting,1,portfolio,skyline-care-services-exterior-painting-02.svg,"Fictional painting portfolio concept for Skyline Care Services, showing newly refreshed residential exterior siding and porch.",1200,900
skyline-care-services,Skyline Care Services,Painting,2,portfolio,skyline-care-services-cabinet-refinishing-03.svg,"Fictional painting portfolio concept for Skyline Care Services, showing completed warm-neutral kitchen cabinet refinishing.",1200,900
truenorth-local-team,TrueNorth Local Team,Flooring,0,thumbnail,truenorth-local-team-hardwood-installation-01.svg,"Fictional flooring portfolio concept for TrueNorth Local Team, showing a completed light-oak hardwood floor with natural grain.",1200,900
truenorth-local-team,TrueNorth Local Team,Flooring,1,portfolio,truenorth-local-team-tile-layout-02.svg,"Fictional flooring portfolio concept for TrueNorth Local Team, showing a large-format porcelain tile floor with clean grout lines.",1200,900
truenorth-local-team,TrueNorth Local Team,Flooring,2,portfolio,truenorth-local-team-stair-flooring-03.svg,"Fictional flooring portfolio concept for TrueNorth Local Team, showing precise hardwood stair treads and nosing.",1200,900
truenorth-local-team,TrueNorth Local Team,Flooring,3,portfolio,truenorth-local-team-floor-refinishing-04.svg,"Fictional flooring portfolio concept for TrueNorth Local Team, showing a finished warm-toned plank floor with a flush doorway transition.",1200,900
summit-collective,Summit Collective,Appliance Repair,0,thumbnail,summit-collective-refrigerator-diagnosis-01.svg,"Fictional appliance repair portfolio concept for Summit Collective, showing a refrigerator temperature-assessment setting in a bright kitchen.",1200,900
pinecrest-works-3,Pinecrest Works,Auto Detailing,0,thumbnail,pinecrest-works-3-exterior-detailing-01.svg,"Fictional auto detailing portfolio concept for Pinecrest Works, showing a freshly detailed charcoal crossover exterior.",1200,900
